pagetitle,pageviews,users
4218,"[u'Montdidier, S.E. | Digital Archive @ McMaster University Library', u'1', u'1']"
4219,"[u'[Walincourt] 57b.SW, Enemy Organisation 29-8-18 | Digital Archive @ McMaster University Library', u'2', u'2']"
4220,"['No Results Found', 0, 0]"
4221,"['No Results Found', 0, 0]"
4222,"['No Results Found', 0, 0]"
4223,"[u'[Paris-Chalons] 10 | Digital Archive @ McMaster University Library', u'1', u'1']"
4224,"['No Results Found', 0, 0]"
4225,"[u'[Arras] 51b.NW | Digital Archive @ McMaster University Library', u'5', u'5']"
4226,"['No Results Found', 0, 0]"
4227,"['No Results Found', 0, 0]"
4228,"[u'[Dunkerque] 19 | Digital Archive @ McMaster University Library', u'3', u'3']"
4229,"['No Results Found', 0, 0]"
4230,"['No Results Found', 0, 0]"
4231,"['No Results Found', 0, 0]"
4232,"['No Results Found', 0, 0]"
4233,"['No Results Found', 0, 0]"
4234,"['No Results Found', 0, 0]"
4235,"[u'Mezieres 19 | Digital Archive @ McMaster University Library', u'6', u'3']"
4236,"['No Results Found', 0, 0]"
4237,"[u'[Mons-Laon] 4 | Digital Archive @ McMaster University Library', u'4', u'4']"
4238,"[u'Vaux 62c.NW.3 | Digital Archive @ McMaster University Library', u'1', u'1']"
4239,"[u'Dieppe 16 | Digital Archive @ McMaster University Library', u'2', u'2']"
4240,"[u'[Bapaume] 57c.NW Enemy Organisation 19-8-18 | Digital Archive @ McMaster University Library', u'2', u'2']"
4241,"['No Results Found', 0, 0]"
4242,"[u'Tireh: Secret | Digital Archive @ McMaster University Library', u'1', u'1']"
4243,"[u'Bethune, Combined Sheet: 36a.SE., 36.SW., 36b.NE. & 36c.NW. | Digital Archive @ McMaster University Library', u'8', u'5']"
4244,"[u'Cambrai Road | Digital Archive @ McMaster University Library', u'1', u'1']"
4245,"[u'[Denain] 51a.NW Enemy Organisation 2-10-18 | Digital Archive @ McMaster University Library', u'2', u'2']"
4246,"[u'[Bethune-La Bassee 36b.NE. & 36c.NW.] | Digital Archive @ McMaster University Library', u'3', u'1']"
4247,"[u'Maissemy, Parts of 62c.NE, 62c.SE, 62b.NW & 62b.SW | Digital Archive @ McMaster University Library', u'16', u'3']"
4248,"[u'[Aire] 36a | Digital Archive @ McMaster University Library', u'10', u'3']"
4249,"[u'[Moislains--Gouzeaucourt] 62c.NW.2 | Digital Archive @ McMaster University Library', u'1', u'1']"
4250,"[u'[Arras] 51b | Digital Archive @ McMaster University Library', u'2', u'2']"
4251,"[u'British Battles During 1918 (8th Aug. to 11th Nov., 1918) | Digital Archive @ McMaster University Library', u'2', u'2']"
4252,"[u'[Orchies] 44.NW: Enemy Organisation 15-10-18 | Digital Archive @ McMaster University Library', u'2', u'2']"
4253,"[u'St. Quentin 18 | Digital Archive @ McMaster University Library', u'1', u'1']"
4254,"[u'La Bassee 36c.NW.1 | Digital Archive @ McMaster University Library', u'1', u'1']"
4255,"[u'Situation Map 2: Railways and Ammunition Dumps 1-10-18 | Digital Archive @ McMaster University Library', u'7', u'4']"
4256,"['No Results Found', 0, 0]"
4257,"['No Results Found', 0, 0]"
4258,"['No Results Found', 0, 0]"
4259,"[u'[Dadizeele] 28.NE | Digital Archive @ McMaster University Library', u'2', u'1']"
4260,"[u'Bourlon stand der Stellungen vom 4-9-18 | Digital Archive @ McMaster University Library', u'4', u'4']"
4261,"[u'Beaucamp | Digital Archive @ McMaster University Library', u'1', u'1']"
4262,"[u'[Gavrelle 51b.NW.2] Target Map | Digital Archive @ McMaster University Library', u'4', u'4']"
4263,"['No Results Found', 0, 0]"
4264,"[u'[Arras] 51b.NW | Digital Archive @ McMaster University Library', u'1', u'1']"
