"pid","label","parent"
info:fedora/macrepo:21520,Wittenberge,info:fedora/macrepo:18815
info:fedora/macrepo:21521,Neuruppin,info:fedora/macrepo:18815
info:fedora/macrepo:21524,Angermünde,info:fedora/macrepo:18815
info:fedora/macrepo:21525,Almelo,info:fedora/macrepo:18815
info:fedora/macrepo:21526,Osnabrück,info:fedora/macrepo:18815
info:fedora/macrepo:21527,Minden,info:fedora/macrepo:18815
info:fedora/macrepo:21528,Hannover,info:fedora/macrepo:18815
info:fedora/macrepo:21529,Sofiya,info:fedora/macrepo:19790
info:fedora/macrepo:21530,Pleven,info:fedora/macrepo:19790
info:fedora/macrepo:21531,Ternovo,info:fedora/macrepo:19790
info:fedora/macrepo:21532,Sliven,info:fedora/macrepo:19790
info:fedora/macrepo:21533,Shumen,info:fedora/macrepo:19790
info:fedora/macrepo:21534,Varna,info:fedora/macrepo:19790
info:fedora/macrepo:21535,Gorna Dzhumaya,info:fedora/macrepo:19790
info:fedora/macrepo:21536,Plovdiv,info:fedora/macrepo:19790
info:fedora/macrepo:21537,Haskovo,info:fedora/macrepo:19790
info:fedora/macrepo:21538,Edirne,info:fedora/macrepo:19790
info:fedora/macrepo:21539,Burgas,info:fedora/macrepo:19790
info:fedora/macrepo:21540,Ahtopol,info:fedora/macrepo:19790
info:fedora/macrepo:21542,Erzurum,info:fedora/macrepo:19792
info:fedora/macrepo:21543,Malatya,info:fedora/macrepo:19792
info:fedora/macrepo:21544,Braunschweig,info:fedora/macrepo:18815
info:fedora/macrepo:21545,Musul,info:fedora/macrepo:19792
info:fedora/macrepo:21546,Berlin West,info:fedora/macrepo:18815
info:fedora/macrepo:21547,Stendal,info:fedora/macrepo:18815
info:fedora/macrepo:21552,Berlin East,info:fedora/macrepo:18815
info:fedora/macrepo:21553,Bocholt,info:fedora/macrepo:18815
info:fedora/macrepo:21554,Münster,info:fedora/macrepo:18815
info:fedora/macrepo:21556,Lavrion,info:fedora/macrepo:20449
info:fedora/macrepo:21558,Kiparissia,info:fedora/macrepo:20449
info:fedora/macrepo:21559,The Dutch Netherlands or the Seaven United Provinces commonly called Holland,info:fedora/macrepo:21508
info:fedora/macrepo:21560,Haut Canada et Michigan,info:fedora/macrepo:91936
info:fedora/macrepo:21561,Detmold,info:fedora/macrepo:18815
info:fedora/macrepo:21562,Hildesheim,info:fedora/macrepo:18815
info:fedora/macrepo:21563,Halberstadt,info:fedora/macrepo:18815
info:fedora/macrepo:21564,Magdeburg,info:fedora/macrepo:18815
info:fedora/macrepo:21565,Luckenwalde,info:fedora/macrepo:18815
info:fedora/macrepo:21566,Lübben,info:fedora/macrepo:18815
info:fedora/macrepo:21567,Essen,info:fedora/macrepo:18815
info:fedora/macrepo:21568,Allgemeine Uebersicht der von den Capitains Ross Parry und Francklin in den Fahren 1818. 19. 20. und 1821 Gemachten Entdeckungen,info:fedora/macrepo:91937
info:fedora/macrepo:21569,"An outline to shew the connected discoverie of Captains Ross, Parry & Franklin in the years 1818, 19, 20 and 21",info:fedora/macrepo:91937
info:fedora/macrepo:21570,Dortmund,info:fedora/macrepo:18815
info:fedora/macrepo:21571,Paderborn,info:fedora/macrepo:18815
info:fedora/macrepo:21572,Kassel,info:fedora/macrepo:18815
info:fedora/macrepo:21573,Nordhausen,info:fedora/macrepo:18815
info:fedora/macrepo:21574,Halle,info:fedora/macrepo:18815
info:fedora/macrepo:21575,Leipzig,info:fedora/macrepo:18815
info:fedora/macrepo:21576,Finsterwalde,info:fedora/macrepo:18815
info:fedora/macrepo:21577,Köln,info:fedora/macrepo:18815
info:fedora/macrepo:21578,Siegen,info:fedora/macrepo:18815
info:fedora/macrepo:21579,"Geographical, statistical, and historical map of Upper and Lower Canada, and the other British possessions in North America",info:fedora/macrepo:21508
info:fedora/macrepo:21580,Marburg,info:fedora/macrepo:18815
info:fedora/macrepo:21581,Hersfeld,info:fedora/macrepo:18815
info:fedora/macrepo:21582,Erfurt,info:fedora/macrepo:18815
info:fedora/macrepo:21583,"A sketch of the Battle at Christlers Farm, Williamsburg, Upper Canada, 11th. Novr. 1813",info:fedora/macrepo:21508
info:fedora/macrepo:21584,"Plan of the different channels, leading from Kingston to Lake Ontario",info:fedora/macrepo:21508
info:fedora/macrepo:21585,La parte occidentale della Nuova Francia o Canada,info:fedora/macrepo:91935
info:fedora/macrepo:21586,"Le Canada, ou Nouvelle France, &c.",info:fedora/macrepo:91936
info:fedora/macrepo:21587,The discoveries of the expedition under the command of Captain Franklin R.N. near the mouth of the Mackenzie River,info:fedora/macrepo:91932
info:fedora/macrepo:21588,"Carte des bayes, rades, et port de Plaisance dans l'isle de Terre-Neuve",info:fedora/macrepo:21508
info:fedora/macrepo:21589,Carte réduite de la partie septentrionale de l'isle de Terre Neuve,info:fedora/macrepo:21508
info:fedora/macrepo:21590,A chart of the south-east coast of Newfoundland,info:fedora/macrepo:21508
info:fedora/macrepo:21591,A general chart of the Island of Newfoundland with the rocks & soundings,info:fedora/macrepo:91931
info:fedora/macrepo:21592,A map of the Island of St. John in the Gulf of St. Laurence divided into counties & parishes,info:fedora/macrepo:21508
info:fedora/macrepo:21593,Carte des isles de Miquelon et de St. Pierre et la coste de Terre-neuve voisine,info:fedora/macrepo:21508
info:fedora/macrepo:21594,Carte des isles de Saint Pierre et Miquelon,info:fedora/macrepo:21508
info:fedora/macrepo:21595,Plan de la rade et port de l'Isle St. Pierre,info:fedora/macrepo:21508
info:fedora/macrepo:21596,Carte de l'Isle St. Pierre,info:fedora/macrepo:21508
info:fedora/macrepo:21597,Carte de l'Isle Saint Pierre,info:fedora/macrepo:21508
info:fedora/macrepo:21598,Canada and Nova Scotia,info:fedora/macrepo:21508
info:fedora/macrepo:21599,Jena,info:fedora/macrepo:18815
info:fedora/macrepo:21600,Chemnitz,info:fedora/macrepo:18815
info:fedora/macrepo:21601,Dresden,info:fedora/macrepo:18815
info:fedora/macrepo:21602,"States of America, drawn from the best authorities / by J: Russell",info:fedora/macrepo:21508
info:fedora/macrepo:21603,Bonn,info:fedora/macrepo:18815
info:fedora/macrepo:21604,Koblenz,info:fedora/macrepo:18815
info:fedora/macrepo:21605,Bad Nauheim,info:fedora/macrepo:18815
info:fedora/macrepo:21606,Fulda,info:fedora/macrepo:18815
info:fedora/macrepo:21607,Coburg,info:fedora/macrepo:18815
info:fedora/macrepo:21608,"Partie de l'Amerique septentrionale qui comprend le Canada, la Louisiane le Labrador, le Groenland, les Etats-Unis et la Floride",info:fedora/macrepo:91935
info:fedora/macrepo:21609,Hof,info:fedora/macrepo:18815
info:fedora/macrepo:21610,Zwickau,info:fedora/macrepo:18815
info:fedora/macrepo:21611,Teplitz-Schönau,info:fedora/macrepo:18815
info:fedora/macrepo:21612,"North America, drawn from the best authorities",info:fedora/macrepo:21508
info:fedora/macrepo:21613,Trier,info:fedora/macrepo:18815
info:fedora/macrepo:21614,Wiesbaden,info:fedora/macrepo:18815
info:fedora/macrepo:21615,"The River St. Lawrence, accurately drawn from d'Anville's map",info:fedora/macrepo:21508
info:fedora/macrepo:21616,Neunkirchen,info:fedora/macrepo:18815
info:fedora/macrepo:21617,Kaiserslautern,info:fedora/macrepo:18815
info:fedora/macrepo:21618,Carte du cours du fleuve de Saint Laurent depuis Quebec jusqu'a la mer en deux feuilles....,info:fedora/macrepo:21508
info:fedora/macrepo:21619,Saarbrücken,info:fedora/macrepo:18815
info:fedora/macrepo:21620,Wissembourg,info:fedora/macrepo:18815
info:fedora/macrepo:21621,Strasbourg,info:fedora/macrepo:18815
info:fedora/macrepo:21622,"Carte du cours du fleuve de Saint Laurent depuis la mer jusqu'a Quebec, en deux feuilles",info:fedora/macrepo:21508
info:fedora/macrepo:21623,Freiburg,info:fedora/macrepo:18815
info:fedora/macrepo:21624,Basel,info:fedora/macrepo:18815
info:fedora/macrepo:21625,Luzern,info:fedora/macrepo:18815
info:fedora/macrepo:21626,"Carte du cours du fleuve de Saint Laurent depuis la mer jusqu'a Quebec, en deux feuilles",info:fedora/macrepo:21508
info:fedora/macrepo:21627,Suite de la carte réduite du Golphe de St. Laurent,info:fedora/macrepo:21508
info:fedora/macrepo:21628,An accurate map of Asia from the best authorities,info:fedora/macrepo:21508
info:fedora/macrepo:21629,America / by H. Moll Geographer,info:fedora/macrepo:21508
info:fedora/macrepo:21630,"A plan of the Town of Plymouth Dock, part of the manor of Stoke Damerell",info:fedora/macrepo:21508
info:fedora/macrepo:21632,An improved map of the County of Somerset divided into it's hundreds,info:fedora/macrepo:21508
info:fedora/macrepo:21633,Plan of the city & suburbs of Exeter,info:fedora/macrepo:21508
info:fedora/macrepo:21634,Carte topographique de la ville et des faubourgs de Rouen,info:fedora/macrepo:21508
info:fedora/macrepo:21635,Plan de Luxembourg et de ses environs dedié au Roy,info:fedora/macrepo:82397
info:fedora/macrepo:21636,Carte des postes de France,info:fedora/macrepo:21508
info:fedora/macrepo:21708,Idee de la rade du Mingan suivant le journal de la fregate du roy La Diane en 1755,info:fedora/macrepo:21508
info:fedora/macrepo:21709,Plan du port de la Haive situé á la côte d'Accadie,info:fedora/macrepo:21508
info:fedora/macrepo:21710,Plan du Port Dauphin et de sa rade avec l'entrée de Labrador,info:fedora/macrepo:21508
info:fedora/macrepo:21711,Baye Ste. Anne ou le Port Dauphin dans l'Isle Royale,info:fedora/macrepo:21508
info:fedora/macrepo:21753,"A draught of the Gut of Canso, between Nova Scotia and Cape Breton Island, surveyed by the King's ships in 1761",info:fedora/macrepo:21508
info:fedora/macrepo:21754,"Plan du Port Royal dans l'Acadie, appellé aujourd'. par les Anglois Annapolis Royal",info:fedora/macrepo:21508
info:fedora/macrepo:21755,The Island of Sable lies in latitude 44°.6.N. and longitude 60°.26. west from London,info:fedora/macrepo:21508
info:fedora/macrepo:21756,A chart of the Magdalen Islands in the Gulf of St. Laurence surveyed in 1765,info:fedora/macrepo:21508
info:fedora/macrepo:21757,"Carte réduite, des Costes de l'Acadie, de l'Isle Royale, et de la partie meridionale de l'Isle de Terre-Neuve",info:fedora/macrepo:21508
info:fedora/macrepo:21758,King's Bay ; Lunenberg,info:fedora/macrepo:21508
info:fedora/macrepo:21759,Port Shediack ; Cocagne,info:fedora/macrepo:21508
info:fedora/macrepo:21760,The harbours of Rishibucto & Buctush on the west shore of the Gulph of St. Lawrence,info:fedora/macrepo:21508
info:fedora/macrepo:21761,White Haven,info:fedora/macrepo:21508
info:fedora/macrepo:21762,Egmont Harbor,info:fedora/macrepo:21508
info:fedora/macrepo:21763,Barrington Bay,info:fedora/macrepo:21508
info:fedora/macrepo:21764,A new mapp of America Septentrionale,info:fedora/macrepo:21508
info:fedora/macrepo:21765,A map of the British and French settlements in North America,info:fedora/macrepo:21508
info:fedora/macrepo:21766,"Carte de la partie septentrionale des Etats Unis, comprenant le Canada",info:fedora/macrepo:21508
info:fedora/macrepo:21767,Cattalina Harbor,info:fedora/macrepo:21508
info:fedora/macrepo:21768,Port Bonavista,info:fedora/macrepo:21508
info:fedora/macrepo:21769,Map of Louisiana from D'Anville's Atlas,info:fedora/macrepo:21508
info:fedora/macrepo:21770,An accurate map of the West Indies,info:fedora/macrepo:21508
info:fedora/macrepo:21771,"A map of the discoveries made by Capts. Cook & Clerke, in the years 1778 & 1779",info:fedora/macrepo:91931
info:fedora/macrepo:21774,Jamaica,info:fedora/macrepo:21508
info:fedora/macrepo:21775,Attack of the rebels upon Fort Penobscot in the province of New England,info:fedora/macrepo:81262
info:fedora/macrepo:21776,Comitatvs Lageniæ : The covntie of Leinster,info:fedora/macrepo:21508
info:fedora/macrepo:21817,"The Province of Leinster surveyed by Sr. William Petty, divided into its counties and the counties into their severall barronies",info:fedora/macrepo:21508
info:fedora/macrepo:21818,Connachtia Vulgo Connaughty,info:fedora/macrepo:21508
info:fedora/macrepo:21819,The Kingdom of Ireland,info:fedora/macrepo:21508
info:fedora/macrepo:21820,A new mapp of the Kingdome of Ireland done from Sr William Petty's survey,info:fedora/macrepo:21508
info:fedora/macrepo:21821,"Buckingham both Shyre, and Shire : towne describ.",info:fedora/macrepo:21508
info:fedora/macrepo:21822,A new map containing all the citties. market townes. rivers. bridges. & other cosiderable places in England & Wales,info:fedora/macrepo:21508
info:fedora/macrepo:21823,To his Highnes William Duke of Glocester &c this new map of France,info:fedora/macrepo:21508
info:fedora/macrepo:21824,Carte générale de la France par départemens servant à l'assemblage des 182 feuilles de la carte de France de Cassini,info:fedora/macrepo:77283
info:fedora/macrepo:21825,"The Kingdom of France, being one of the most antient in Europe is represented as an oak....",info:fedora/macrepo:21508
info:fedora/macrepo:21826,Estats de l'empire des Turqs en Europe,info:fedora/macrepo:21508
info:fedora/macrepo:21827,Barcelona,info:fedora/macrepo:20451
info:fedora/macrepo:21828,Gerona,info:fedora/macrepo:20451
info:fedora/macrepo:21829,Figueras,info:fedora/macrepo:20451
info:fedora/macrepo:21830,"Asia accuratissime descripta ex omnibus, quae hactenus extiterunt, imprimis viri ampliss",info:fedora/macrepo:21508
info:fedora/macrepo:21831,Lagos,info:fedora/macrepo:20451
info:fedora/macrepo:21832,Beja,info:fedora/macrepo:20451
info:fedora/macrepo:21833,Setubal,info:fedora/macrepo:20451
info:fedora/macrepo:21834,Lisboa,info:fedora/macrepo:20451
info:fedora/macrepo:21835,"An actual survey of the harbour and river of Waterford, and of the Bay of Tramore",info:fedora/macrepo:21508
info:fedora/macrepo:21836,Leiria,info:fedora/macrepo:20451
info:fedora/macrepo:21837,Porto,info:fedora/macrepo:20451
info:fedora/macrepo:21838,Coimbra,info:fedora/macrepo:20451
info:fedora/macrepo:21840,Vigo,info:fedora/macrepo:20451
info:fedora/macrepo:21841,Pontevedra,info:fedora/macrepo:20451
info:fedora/macrepo:21842,La Coruna,info:fedora/macrepo:20451
info:fedora/macrepo:21843,Plan de  la montagne St Pierre les trasses ou lignes rouge marquent les principales routtes souterainne,info:fedora/macrepo:82399
info:fedora/macrepo:21844,Huelva,info:fedora/macrepo:20451
info:fedora/macrepo:21845,Mértola,info:fedora/macrepo:20451
info:fedora/macrepo:21846,Olivenza,info:fedora/macrepo:20451
info:fedora/macrepo:21849,Badajoz,info:fedora/macrepo:20451
info:fedora/macrepo:21850,Castelo Branco,info:fedora/macrepo:20451
info:fedora/macrepo:21851,Guarda,info:fedora/macrepo:20451
info:fedora/macrepo:21852,Vila Real,info:fedora/macrepo:20451
info:fedora/macrepo:21853,Orense,info:fedora/macrepo:20451
info:fedora/macrepo:21854,Lugo,info:fedora/macrepo:20451
info:fedora/macrepo:21855,Villalba,info:fedora/macrepo:20451
info:fedora/macrepo:21856,Cadiz,info:fedora/macrepo:20451
info:fedora/macrepo:21857,Marchena,info:fedora/macrepo:20451
info:fedora/macrepo:21858,Plan de la Bataille de Belle Alliance,info:fedora/macrepo:82391
info:fedora/macrepo:21859,Sevilla,info:fedora/macrepo:20451
info:fedora/macrepo:21860,Almendralejo,info:fedora/macrepo:20451
info:fedora/macrepo:21861,Cáceres,info:fedora/macrepo:20451
info:fedora/macrepo:21862,Plasencia,info:fedora/macrepo:20451
info:fedora/macrepo:21863,Salamanca,info:fedora/macrepo:20451
info:fedora/macrepo:21864,A map of the country in which the army under Lt. General Burgoyne acted in the campaign of 1777,info:fedora/macrepo:81263
info:fedora/macrepo:21865,Zamora,info:fedora/macrepo:20451
info:fedora/macrepo:21866,Benavente,info:fedora/macrepo:20451
info:fedora/macrepo:21867,León,info:fedora/macrepo:20451
info:fedora/macrepo:21868,"Position of the detachment under Lieutt. Coll. Baum, at Walmscock near Bennington",info:fedora/macrepo:81263
info:fedora/macrepo:21869,Oviedo,info:fedora/macrepo:20451
info:fedora/macrepo:21870,Marbella,info:fedora/macrepo:20451
info:fedora/macrepo:21871,Malaga,info:fedora/macrepo:20451
info:fedora/macrepo:21872,Cordoba,info:fedora/macrepo:20451
info:fedora/macrepo:21873,Pozoblanco,info:fedora/macrepo:20451
info:fedora/macrepo:21874,Ciudad-Real,info:fedora/macrepo:20451
info:fedora/macrepo:21875,Toledo,info:fedora/macrepo:20451
info:fedora/macrepo:21876,Plan of the encampment and position of the army under His Excelly. Lt. General Burgoyne at Swords House,info:fedora/macrepo:81263
info:fedora/macrepo:21877,Madrid-West,info:fedora/macrepo:20451
info:fedora/macrepo:21878,Valladolid,info:fedora/macrepo:20451
info:fedora/macrepo:21879,Palencia,info:fedora/macrepo:20451
info:fedora/macrepo:21880,Reinosa,info:fedora/macrepo:20451
info:fedora/macrepo:21881,Santander,info:fedora/macrepo:20451
info:fedora/macrepo:21882,Plan of the position which the army under Lt. Genl. Burgoine took at Saratoga on the 10th. of September 1777,info:fedora/macrepo:81263
info:fedora/macrepo:21883,Granada,info:fedora/macrepo:20451
info:fedora/macrepo:21884,Ubeda,info:fedora/macrepo:20451
info:fedora/macrepo:21885,"Plan of the action at Huberton under Brigadier Genl. Frazer, supported by Major Genl. Reidesel, on the 7th. July 1777",info:fedora/macrepo:81263
info:fedora/macrepo:21886,Valdepeñas,info:fedora/macrepo:20451
info:fedora/macrepo:21887,Manzanares,info:fedora/macrepo:20451
info:fedora/macrepo:21888,"A large and particular plan of Shegnekto Bay, and the circumjacent country",info:fedora/macrepo:21508
info:fedora/macrepo:21890,Tarancón,info:fedora/macrepo:20451
info:fedora/macrepo:21891,Madrid East,info:fedora/macrepo:20451
info:fedora/macrepo:21892,Almazan,info:fedora/macrepo:20451
info:fedora/macrepo:21894,Salas de los Infantes,info:fedora/macrepo:20451
info:fedora/macrepo:21908,Vitoria,info:fedora/macrepo:20451
info:fedora/macrepo:21914,North America from the French of Mr d'Anville improved with the back settlements of Virginia and course of Ohio,info:fedora/macrepo:21508
info:fedora/macrepo:21921,Bilbao,info:fedora/macrepo:20451
info:fedora/macrepo:21930,Cape Gata,info:fedora/macrepo:20451
info:fedora/macrepo:21941,Murcia,info:fedora/macrepo:20451
info:fedora/macrepo:21952,Hellin,info:fedora/macrepo:20451
info:fedora/macrepo:21965,Albacete,info:fedora/macrepo:20451
info:fedora/macrepo:21977,Cuenca,info:fedora/macrepo:20451
info:fedora/macrepo:21990,Teruel,info:fedora/macrepo:20451
info:fedora/macrepo:22043,Zaragoza,info:fedora/macrepo:20451
info:fedora/macrepo:22053,Accurate Vorstellung der Hoch Fürstl. Bischöffl. Residenz und Haupt-Stadt Würtzburg des Herzogthums Francken,info:fedora/macrepo:21508
info:fedora/macrepo:22056,Pamplona,info:fedora/macrepo:20451
info:fedora/macrepo:22069,San Sebastian,info:fedora/macrepo:20451
info:fedora/macrepo:22086,La Union,info:fedora/macrepo:20451
info:fedora/macrepo:22099,Alicante,info:fedora/macrepo:20451
info:fedora/macrepo:22109,Valencia,info:fedora/macrepo:20451
info:fedora/macrepo:22121,Castellón de la Plana,info:fedora/macrepo:20451
info:fedora/macrepo:22135,Morella,info:fedora/macrepo:20451
info:fedora/macrepo:22145,Caspe,info:fedora/macrepo:20451
info:fedora/macrepo:22159,Huesca,info:fedora/macrepo:20451
info:fedora/macrepo:22163,Jaca,info:fedora/macrepo:20451
info:fedora/macrepo:22164,Cape Tortosa,info:fedora/macrepo:20451
info:fedora/macrepo:22166,Charte von Nord-America,info:fedora/macrepo:21508
info:fedora/macrepo:22401,Jamaica from the latest surveys,info:fedora/macrepo:21508
info:fedora/macrepo:22503,Tarragona,info:fedora/macrepo:20451
info:fedora/macrepo:22528,A new and correct map of the British colonies in North America,info:fedora/macrepo:21508
info:fedora/macrepo:22537,Manresa,info:fedora/macrepo:20451
info:fedora/macrepo:22561,Andorra,info:fedora/macrepo:20451
info:fedora/macrepo:22567,Carte de la partie orientale de la Nouvelle France ou du Canada,info:fedora/macrepo:21508
info:fedora/macrepo:22589,North America ,info:fedora/macrepo:21508
info:fedora/macrepo:22590,Lotharingiæ et Utriusque Alsatiæ,info:fedora/macrepo:21508
info:fedora/macrepo:22608,"[Tor Bay, Nova Scotia]",info:fedora/macrepo:21508
info:fedora/macrepo:22609,Charlotte Bay,info:fedora/macrepo:21508
info:fedora/macrepo:22610,Port Campbell,info:fedora/macrepo:21508
info:fedora/macrepo:22611,Tableau hydrographique des canaux navigables de l'Angleterre,info:fedora/macrepo:21508
info:fedora/macrepo:22612,Amboine,info:fedora/macrepo:21508
info:fedora/macrepo:22613,Malaka,info:fedora/macrepo:21508
info:fedora/macrepo:22614,Hemisphaerium boreale ; Hemisphaerium australe,info:fedora/macrepo:81266
