macrepo,name,parent_collection,url
85560,Schuttenwalde [Kielpin],85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85560
85561,Westermarsch [Westermarsch I and II Norden],85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85561
85562,Norden,85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85562
85563,Westerholt,85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85563
85564,Middels,85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85564
85565,Wittmund,85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85565
85566,Jever,85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85566
85567,Jever,85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85567
85568,Wilhelmshaven,85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85568
85569,Eckwarden,85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85569
85570,Stollhamm,85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85570
85571,Wesermunde-Bremerhaven [Bremerhaven],85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85571
85572,Bremerhaven,85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85572
85573,Bramel,85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85573
85574,Kohlen,85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85574
85575,Ebersdorf [Ebersdorf Rotenburg],85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85575
85576,Mulsum [Estorf],85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85576
85577,Hagen [Hagen Stade],85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85577
85578,Horneburg,85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85578
85579,Wedel,85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85579
85580,Wedel,85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85580
85581,Hamburg,85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85581
85582,Wandsbek,85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85582
85583,Glinde,85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85583
85584,Glinde,85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85584
85585,Schwarzenbek,85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85585
85586,Siebeneichen,85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85586
85587,Gudow,85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85587
85588,Gudow,85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85588
85589,Zarrentin [Zarrentin am Schaalsee],85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85589
85590,Wittenburg,85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85590
85591,Parum [Parum Dummer],85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85591
85592,Sulstorf,85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85592
85593,Sulstorf,85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85593
85594,Crivitz,85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85594
85595,Crivitz,85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85595
85596,Frauenmark [Friedrichsruhe],85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85596
85597,Herzberg,85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85597
85598,Goldberg,85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85598
85599,Karow,85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85599
85600,Nossentin,85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85600
85601,Jabel,85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85601
85602,Waren,85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85602
85603,Mollenhagen,85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85603
85604,Penzlin,85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85604
85605,Neubrandenburg,85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85605
85606,Pragsdorf,85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85606
85607,Golm [Schonbeck],85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85607
85608,Strasburg,85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85608
85609,Pasewalk,85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85609
85610,Stolzenburg [Stolec],85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85610
85611,Pewsum,85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85611
85612,Loppersum [Loppersum Hinte],85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85612
85613,Aurich,85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85613
85614,Holtrop,85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85614
85615,Wiesede,85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85615
85616,Neustadtgodens,85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85616
85617,Steinhausen [Steinhausen Bockhorn],85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85617
85618,Jadebusen [Jade Bight],85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85618
85619,Nordenham,85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85619
85620,Nordenham,85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85620
85621,Loxstedt,85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85621
85622,Loxstedt,85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85622
85623,Beverstedt,85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85623
85624,Kirchwistedt,85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85624
85625,Bremervorde,85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85625
85626,Bremervorde,85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85626
85627,Bevern [Bevern Bremervorde],85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85627
85628,Bevern [Bevern Bremervorde],85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85628
85629,Bargstedt,85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85629
85630,Harsefeld,85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85630
85631,Buxtehude,85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85631
85632,Harburg-Wilhelmsburg [Wilhelmsburg],85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85632
85633,Allermohe,85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85633
85634,Bergedorf,85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85634
85635,Hamwarde,85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85635
85636,Potrau,85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85636
85637,Potrau,85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85637
85638,Camin,85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85638
85639,Korchow,85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85639
85640,Hagenow,85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85640
85641,Lublow,85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85641
85642,Hohewisch,85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85642
85643,Spornitz,85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85643
85644,Parchim,85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85644
85645,Lubz,85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85645
85646,Plau [Plau am See],85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85646
85647,Malchow,85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85647
85648,Klink,85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85648
85649,Federow,85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85649
85650,Kratzeburg,85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85650
85651,Hohenzieritz,85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85651
85652,Stargard [Burg Stargard],85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85652
85653,Ballin,85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85653
85654,Woldegk,85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85654
85655,Fahrenholz [Uckerland],85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85655
85656,Nechlin,85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85656
85657,Brussow,85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85657
85658,Locknitz,85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85658
85659,Stettin [Szczecin],85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85659
85660,Stettin [Szczecin],85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85660
85661,Gr. Christinenberg [Kliniska Wielkie],85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85661
85662,Buschdorf [Zakrzewo],85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85662
85663,Lachowo,85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85663
85664,Lawsk,85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85664
85665,Loquard,85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85665
85666,Emden,85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85666
85667,Neermoor,85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85667
85668,Neermoor,85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85668
85669,Hesel,85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85669
85670,Remels,85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85670
85671,Neuenburg [Neuenburgerfeld],85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85671
85672,Varel,85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85672
85673,Jaderberg,85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85673
85674,Brake,85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85674
85675,Brake,85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85675
85676,Brake,85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85676
85677,Brake,85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85677
85678,Hagen [Hagen im Bremischen],85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85678
85679,Hagen [Hagen im Bremischen],85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85679
85680,Hambergen,85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85680
85681,Hambergen,85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85681
85682,Kuhstedt,85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85682
85683,Rhade,85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85683
85684,Rhade,85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85684
85685,Selsingen,85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85685
85686,Heeslingen,85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85686
85687,Heeslingen,85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85687
85688,Heidenau,85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85688
85689,Heidenau,85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85689
85690,Hollenstedt,85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85690
85691,Hittfeld,85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85691
85692,Hittfeld,85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85692
85693,Hittfeld,85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85693
85694,Stelle,85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85694
85695,Winsen [Luhe],85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85695
85696,Winsen (Luhe),85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85696
85697,Artlenburg,85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85697
85698,Artlenburg,85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85698
85699,Lauenburg,85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85699
85700,Lauenburg (Elde),85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85700
85701,Boizenburg,85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85701
85702,Boizenburg (Elbe),85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85702
85703,Besitz,85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85703
85704,Lubtheen,85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85704
85705,Redefin,85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85705
85706,Ludwigslust,85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85706
85707,Neustadt [Neustadt-Glewe],85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85707
85708,Karenzin [Karrenzin],85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85708
85709,Marnitz,85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85709
85710,Stepenitz [Marienflieb],85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85710
85711,Meyenburg,85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85711
85712,Dammewolde [Dammwolde],85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85712
85713,Robel,85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85713
85714,Rechlin,85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85714
85715,Blankenforde [Kakeldutt],85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85715
85716,Neustrelitz,85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85716
85717,Neustrelitz,85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85717
85718,Thurow,85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85718
85719,Feldberg [Feldberger Seenlandschaft],85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85719
85720,Furstenwerder,85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85720
85721,Dedelow,85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85721
85722,Prenzlau,85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85722
85723,Wallmow,85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85723
85724,Hohenholz [Hohenholz Krackow],85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85724
85725,Leer,85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85725
85726,Leer,85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85726
85727,Nortmoor,85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85727
85728,Apen,85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85728
85730,Wiefelstede,85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85730
85731,Rastede,85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85731
85732,Elsfleth,85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85732
85733,Schwanewede,85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85733
85734,Osterholz-Scharmbeck,85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85734
85735,Osterholz-Scharmbeck,85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85735
85736,Worpswede,85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85736
85737,Kirchtimke,85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85737
85738,Zeven,85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85738
85739,Zeven,85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85739
85740,Elsdorf,85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85740
85741,Gr. Sittensen [Sittensen],85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85741
85742,Gr. Sittensen [Sittensen],85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85742
85743,Tostedt,85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85743
85744,Tostedt,85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85744
85745,Holm [Handeloh],85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85745
85746,Holm [Handeloh],85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85746
85747,Garlstorf,85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85747
85748,Garlstorf,85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85748
85749,Kirchgellersen,85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85749
85750,Kirchgellersen,85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85750
85751,Luneburg,85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85751
85752,Luneburg,85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85752
85753,Neetze,85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85753
85754,Neetze,85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85754
85755,Neetze,85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85755
85756,Bleckede,85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85756
85757,Neuhaus (Elbe) [Amt Neuhaus],85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85757
85758,Eldena,85282,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A85758
